Delta,J,absmin_cos,energy,h,min_cos,t
1.9183673469387754,0.8979591836734693,0.9974962406015038,-2.401998114106465,0.2222222222222222,0.9974962406015038,1
1.9591836734693877,0.8979591836734693,0.9974962406015038,-2.4251118546528923,0.2222222222222222,0.9974962406015038,1
2.0,0.8979591836734693,0.9974962406015038,-2.448292588913182,0.2222222222222222,0.9974962406015038,1
0.0,0.9183673469387754,0.9924887218045113,-1.5684285219768523,0.2222222222222222,0.9924887218045113,1
0.04081632653061224,0.9183673469387754,0.9924887218045113,-1.5705674092411286,0.2222222222222222,0.9924887218045113,1
0.08163265306122448,0.9183673469387754,0.9924887218045113,-1.575545808413722,0.2222222222222222,0.9924887218045113,1
0.12244897959183673,0.9183673469387754,0.9924887218045113,-1.5825668372750807,0.2222222222222222,0.9924887218045113,1
0.16326530612244897,0.9183673469387754,0.9924887218045113,-1.5912238148557791,0.2222222222222222,0.9924887218045113,1
0.2040816326530612,0.9183673469387754,0.9924887218045113,-1.6012459986141603,0.2222222222222222,0.9924887218045113,1
0.24489795918367346,0.9183673469387754,0.9924887218045113,-1.6124350929198523,0.2222222222222222,0.9924887218045113,1
0.2857142857142857,0.9183673469387754,0.9924887218045113,-1.624637986173299,0.2222222222222222,0.9924887218045113,1
0.32653061224489793,0.9183673469387754,0.9924887218045113,-1.6377323472814989,0.2222222222222222,0.9924887218045113,1
0.36734693877551017,0.9183673469387754,0.9924887218045113,-1.6516180456800529,0.2222222222222222,0.9924887218045113,1
0.4081632653061224,0.9183673469387754,0.9924887218045113,-1.666211618460797,0.2222222222222222,0.9924887218045113,1
0.44897959183673464,0.9183673469387754,0.9949924812030075,-1.6814688425595339,0.2222222222222222,0.9949924812030075,1
0.4897959183673469,0.9183673469387754,0.9949924812030075,-1.6973324892423989,0.2222222222222222,0.9949924812030075,1
0.5306122448979591,0.9183673469387754,0.9949924812030075,-1.713722117569533,0.2222222222222222,0.9949924812030075,1
0.5714285714285714,0.9183673469387754,0.9949924812030075,-1.7305921752061408,0.2222222222222222,0.9949924812030075,1
0.6122448979591836,0.9183673469387754,0.9949924812030075,-1.7479027175712285,0.2222222222222222,0.9949924812030075,1
0.6530612244897959,0.9183673469387754,0.9949924812030075,-1.7656184991617696,0.2222222222222222,0.9949924812030075,1
0.6938775510204082,0.9183673469387754,0.9949924812030075,-1.7837082490473815,0.2222222222222222,0.9949924812030075,1
0.7346938775510203,0.9183673469387754,0.9949924812030075,-1.802144085646272,0.2222222222222222,0.9949924812030075,1
0.7755102040816326,0.9183673469387754,0.9949924812030075,-1.8209010386320217,0.2222222222222222,0.9949924812030075,1
0.8163265306122448,0.9183673469387754,0.9949924812030075,-1.8399566544615653,0.2222222222222222,0.9949924812030075,1
0.8571428571428571,0.9183673469387754,0.9949924812030075,-1.8592906680198982,0.2222222222222222,0.9949924812030075,1
0.8979591836734693,0.9183673469387754,0.9949924812030075,-1.878884727139964,0.2222222222222222,0.9949924812030075,1
0.9387755102040816,0.9183673469387754,0.9949924812030075,-1.8987221598394068,0.2222222222222222,0.9949924812030075,1
0.9795918367346939,0.9183673469387754,0.9949924812030075,-1.9187877763831735,0.2222222222222222,0.9949924812030075,1
1.0204081632653061,0.9183673469387754,0.9949924812030075,-1.9390676999730605,0.2222222222222222,0.9949924812030075,1
1.0612244897959182,0.9183673469387754,0.9949924812030075,-1.959549221145092,0.2222222222222222,0.9949924812030075,1
1.1020408163265305,0.9183673469387754,0.9949924812030075,-1.980220671935201,0.2222222222222222,0.9949924812030075,1
1.1428571428571428,0.9183673469387754,0.9949924812030075,-2.0010713166317107,0.2222222222222222,0.9949924812030075,1
1.183673469387755,0.9183673469387754,0.9949924812030075,-2.0220912565255653,0.2222222222222222,0.9949924812030075,1
1.2244897959183672,0.9183673469387754,0.9949924812030075,-2.0432713465364727,0.2222222222222222,0.9949924812030075,1
1.2653061224489794,0.9183673469387754,0.9949924812030075,-2.0646031219647303,0.2222222222222222,0.9949924812030075,1
1.3061224489795917,0.9183673469387754,0.9949924812030075,-2.0860787339162896,0.2222222222222222,0.9949924812030075,1
1.346938775510204,0.9183673469387754,0.9949924812030075,-2.1076908921889967,0.2222222222222222,0.9949924812030075,1
1.3877551020408163,0.9183673469387754,0.9949924812030075,-2.1294328146032573,0.2222222222222222,0.9949924812030075,1
1.4285714285714284,0.9183673469387754,0.9974962406015038,-2.151315489026458,0.2222222222222222,0.9974962406015038,1
1.4693877551020407,0.9183673469387754,0.9974962406015038,-2.1733639733983354,0.2222222222222222,0.9974962406015038,1
1.510204081632653,0.9183673469387754,0.9974962406015038,-2.195524577513104,0.2222222222222222,0.9974962406015038,1
1.5510204081632653,0.9183673469387754,0.9974962406015038,-2.217792138340215,0.2222222222222222,0.9974962406015038,1
1.5918367346938773,0.9183673469387754,0.9974962406015038,-2.2401618190582653,0.2222222222222222,0.9974962406015038,1
1.6326530612244896,0.9183673469387754,0.9974962406015038,-2.262629082864173,0.2222222222222222,0.9974962406015038,1
1.673469387755102,0.9183673469387754,0.9974962406015038,-2.2851896693322233,0.2222222222222222,0.9974962406015038,1
1.7142857142857142,0.9183673469387754,0.9974962406015038,-2.307839573031312,0.2222222222222222,0.9974962406015038,1
1.7551020408163265,0.9183673469387754,0.9974962406015038,-2.3305750241470253,0.2222222222222222,0.9974962406015038,1
1.7959183673469385,0.9183673469387754,0.9974962406015038,-2.353392470887857,0.2222222222222222,0.9974962406015038,1
1.8367346938775508,0.9183673469387754,0.9974962406015038,-2.376288563482709,0.2222222222222222,0.9974962406015038,1
1.8775510204081631,0.9183673469387754,0.9974962406015038,-2.3992601396007887,0.2222222222222222,0.9974962406015038,1
1.9183673469387754,0.9183673469387754,0.9974962406015038,-2.422304211045529,0.2222222222222222,0.9974962406015038,1
1.9591836734693877,0.9183673469387754,0.9974962406015038,-2.4454179515919563,0.2222222222222222,0.9974962406015038,1
2.0,0.9183673469387754,0.9974962406015038,-2.468598685852246,0.2222222222222222,0.9974962406015038,1
0.0,0.9387755102040816,0.9924887218045113,-1.5885312538729575,0.2222222222222222,0.9924887218045113,1
0.04081632653061224,0.9387755102040816,0.9924887218045113,-1.5906701411372337,0.2222222222222222,0.9924887218045113,1
0.08163265306122448,0.9387755102040816,0.9924887218045113,-1.595648540309827,0.2222222222222222,0.9924887218045113,1
0.12244897959183673,0.9387755102040816,0.9924887218045113,-1.6026695691711859,0.2222222222222222,0.9924887218045113,1
0.16326530612244897,0.9387755102040816,0.9924887218045113,-1.6113265467518842,0.2222222222222222,0.9924887218045113,1
0.2040816326530612,0.9387755102040816,0.9924887218045113,-1.6213487305102654,0.2222222222222222,0.9924887218045113,1
0.24489795918367346,0.9387755102040816,0.9924887218045113,-1.6325378248159574,0.2222222222222222,0.9924887218045113,1
0.2857142857142857,0.9387755102040816,0.9924887218045113,-1.644740718069404,0.2222222222222222,0.9924887218045113,1
0.32653061224489793,0.9387755102040816,0.9924887218045113,-1.657835079177604,0.2222222222222222,0.9924887218045113,1
0.36734693877551017,0.9387755102040816,0.9949924812030075,-1.6717413138511032,0.2222222222222222,0.9949924812030075,1
0.4081632653061224,0.9387755102040816,0.9949924812030075,-1.6863877811419918,0.2222222222222222,0.9949924812030075,1
0.44897959183673464,0.9387755102040816,0.9949924812030075,-1.7016731290421976,0.2222222222222222,0.9949924812030075,1
0.4897959183673469,0.9387755102040816,0.9949924812030075,-1.7175367757250628,0.2222222222222222,0.9949924812030075,1
0.5306122448979591,0.9387755102040816,0.9949924812030075,-1.7339264040521964,0.2222222222222222,0.9949924812030075,1
0.5714285714285714,0.9387755102040816,0.9949924812030075,-1.7507964616888045,0.2222222222222222,0.9949924812030075,1
0.6122448979591836,0.9387755102040816,0.9949924812030075,-1.768107004053892,0.2222222222222222,0.9949924812030075,1
0.6530612244897959,0.9387755102040816,0.9949924812030075,-1.7858227856444335,0.2222222222222222,0.9949924812030075,1
0.6938775510204082,0.9387755102040816,0.9949924812030075,-1.8039125355300452,0.2222222222222222,0.9949924812030075,1
0.7346938775510203,0.9387755102040816,0.9949924812030075,-1.8223483721289357,0.2222222222222222,0.9949924812030075,1
0.7755102040816326,0.9387755102040816,0.9949924812030075,-1.8411053251146854,0.2222222222222222,0.9949924812030075,1
0.8163265306122448,0.9387755102040816,0.9949924812030075,-1.860160940944229,0.2222222222222222,0.9949924812030075,1
0.8571428571428571,0.9387755102040816,0.9949924812030075,-1.879494954502562,0.2222222222222222,0.9949924812030075,1
0.8979591836734693,0.9387755102040816,0.9949924812030075,-1.8990890136226277,0.2222222222222222,0.9949924812030075,1
0.9387755102040816,0.9387755102040816,0.9949924812030075,-1.9189264463220708,0.2222222222222222,0.9949924812030075,1
0.9795918367346939,0.9387755102040816,0.9949924812030075,-1.9389920628658373,0.2222222222222222,0.9949924812030075,1
1.0204081632653061,0.9387755102040816,0.9949924812030075,-1.959271986455724,0.2222222222222222,0.9949924812030075,1
1.0612244897959182,0.9387755102040816,0.9949924812030075,-1.9797535076277555,0.2222222222222222,0.9949924812030075,1
1.1020408163265305,0.9387755102040816,0.9949924812030075,-2.000424958417865,0.2222222222222222,0.9949924812030075,1
1.1428571428571428,0.9387755102040816,0.9949924812030075,-2.0212756031143746,0.2222222222222222,0.9949924812030075,1
1.183673469387755,0.9387755102040816,0.9949924812030075,-2.0422955430082292,0.2222222222222222,0.9949924812030075,1
1.2244897959183672,0.9387755102040816,0.9949924812030075,-2.063475633019136,0.2222222222222222,0.9949924812030075,1
1.2653061224489794,0.9387755102040816,0.9949924812030075,-2.084807408447394,0.2222222222222222,0.9949924812030075,1
1.3061224489795917,0.9387755102040816,0.9949924812030075,-2.106283020398953,0.2222222222222222,0.9949924812030075,1
1.346938775510204,0.9387755102040816,0.9949924812030075,-2.1278951786716602,0.2222222222222222,0.9949924812030075,1
1.3877551020408163,0.9387755102040816,0.9974962406015038,-2.1496907396537237,0.2222222222222222,0.9974962406015038,1
1.4285714285714284,0.9387755102040816,0.9974962406015038,-2.171621585965522,0.2222222222222222,0.9974962406015038,1
1.4693877551020407,0.9387755102040816,0.9974962406015038,-2.193670070337399,0.2222222222222222,0.9974962406015038,1
1.510204081632653,0.9387755102040816,0.9974962406015038,-2.2158306744521674,0.2222222222222222,0.9974962406015038,1
1.5510204081632653,0.9387755102040816,0.9974962406015038,-2.238098235279279,0.2222222222222222,0.9974962406015038,1
1.5918367346938773,0.9387755102040816,0.9974962406015038,-2.260467915997329,0.2222222222222222,0.9974962406015038,1
1.6326530612244896,0.9387755102040816,0.9974962406015038,-2.2829351798032365,0.2222222222222222,0.9974962406015038,1
1.673469387755102,0.9387755102040816,0.9974962406015038,-2.3054957662712874,0.2222222222222222,0.9974962406015038,1
1.7142857142857142,0.9387755102040816,0.9974962406015038,-2.328145669970376,0.2222222222222222,0.9974962406015038,1
1.7551020408163265,0.9387755102040816,0.9974962406015038,-2.3508811210860894,0.2222222222222222,0.9974962406015038,1
1.7959183673469385,0.9387755102040816,0.9974962406015038,-2.3736985678269207,0.2222222222222222,0.9974962406015038,1
1.8367346938775508,0.9387755102040816,0.9974962406015038,-2.396594660421773,0.2222222222222222,0.9974962406015038,1
1.8775510204081631,0.9387755102040816,0.9974962406015038,-2.4195662365398527,0.2222222222222222,0.9974962406015038,1
1.9183673469387754,0.9387755102040816,0.9974962406015038,-2.4426103079845927,0.2222222222222222,0.9974962406015038,1
1.9591836734693877,0.9387755102040816,0.9974962406015038,-2.46572404853102,0.2222222222222222,0.9974962406015038,1
2.0,0.9387755102040816,0.9974962406015038,-2.4889047827913098,0.2222222222222222,0.9974962406015038,1
0.0,0.9591836734693877,0.9924887218045113,-1.6086339857690628,0.2222222222222222,0.9924887218045113,1
0.04081632653061224,0.9591836734693877,0.9924887218045113,-1.6107728730333388,0.2222222222222222,0.9924887218045113,1
0.08163265306122448,0.9591836734693877,0.9924887218045113,-1.6157512722059324,0.2222222222222222,0.9924887218045113,1
0.12244897959183673,0.9591836734693877,0.9924887218045113,-1.6227723010672912,0.2222222222222222,0.9924887218045113,1
0.16326530612244897,0.9591836734693877,0.9924887218045113,-1.6314292786479896,0.2222222222222222,0.9924887218045113,1
0.2040816326530612,0.9591836734693877,0.9924887218045113,-1.6414514624063705,0.2222222222222222,0.9924887218045113,1
0.24489795918367346,0.9591836734693877,0.9924887218045113,-1.6526405567120628,0.2222222222222222,0.9924887218045113,1
0.2857142857142857,0.9591836734693877,0.9949924812030075,-1.6648655913408352,0.2222222222222222,0.9949924812030075,1
0.32653061224489793,0.9591836734693877,0.9949924812030075,-1.678008846615918,0.2222222222222222,0.9949924812030075,1
0.36734693877551017,0.9591836734693877,0.9949924812030075,-1.691945600333767,0.2222222222222222,0.9949924812030075,1
0.4081632653061224,0.9591836734693877,0.9949924812030075,-1.7065920676246553,0.2222222222222222,0.9949924812030075,1
0.44897959183673464,0.9591836734693877,0.9949924812030075,-1.7218774155248613,0.2222222222222222,0.9949924812030075,1
0.4897959183673469,0.9591836734693877,0.9949924812030075,-1.7377410622077263,0.2222222222222222,0.9949924812030075,1
0.5306122448979591,0.9591836734693877,0.9949924812030075,-1.7541306905348601,0.2222222222222222,0.9949924812030075,1
0.5714285714285714,0.9591836734693877,0.9949924812030075,-1.7710007481714682,0.2222222222222222,0.9949924812030075,1
0.6122448979591836,0.9591836734693877,0.9949924812030075,-1.7883112905365557,0.2222222222222222,0.9949924812030075,1
0.6530612244897959,0.9591836734693877,0.9949924812030075,-1.806027072127097,0.2222222222222222,0.9949924812030075,1
0.6938775510204082,0.9591836734693877,0.9949924812030075,-1.8241168220127086,0.2222222222222222,0.9949924812030075,1
0.7346938775510203,0.9591836734693877,0.9949924812030075,-1.8425526586115994,0.2222222222222222,0.9949924812030075,1
0.7755102040816326,0.9591836734693877,0.9949924812030075,-1.861309611597349,0.2222222222222222,0.9949924812030075,1
0.8163265306122448,0.9591836734693877,0.9949924812030075,-1.8803652274268927,0.2222222222222222,0.9949924812030075,1
0.8571428571428571,0.9591836734693877,0.9949924812030075,-1.8996992409852256,0.2222222222222222,0.9949924812030075,1
0.8979591836734693,0.9591836734693877,0.9949924812030075,-1.9192933001052914,0.2222222222222222,0.9949924812030075,1
0.9387755102040816,0.9591836734693877,0.9949924812030075,-1.9391307328047342,0.2222222222222222,0.9949924812030075,1
0.9795918367346939,0.9591836734693877,0.9949924812030075,-1.9591963493485007,0.2222222222222222,0.9949924812030075,1
1.0204081632653061,0.9591836734693877,0.9949924812030075,-1.9794762729383877,0.2222222222222222,0.9949924812030075,1
1.0612244897959182,0.9591836734693877,0.9949924812030075,-1.9999577941104192,0.2222222222222222,0.9949924812030075,1
1.1020408163265305,0.9591836734693877,0.9949924812030075,-2.0206292449005283,0.2222222222222222,0.9949924812030075,1
1.1428571428571428,0.9591836734693877,0.9949924812030075,-2.041479889597038,0.2222222222222222,0.9949924812030075,1
1.183673469387755,0.9591836734693877,0.9949924812030075,-2.0624998294908927,0.2222222222222222,0.9949924812030075,1
1.2244897959183672,0.9591836734693877,0.9949924812030075,-2.0836799195018,0.2222222222222222,0.9949924812030075,1
1.2653061224489794,0.9591836734693877,0.9949924812030075,-2.1050116949300577,0.2222222222222222,0.9949924812030075,1
1.3061224489795917,0.9591836734693877,0.9974962406015038,-2.126512105708204,0.2222222222222222,0.9974962406015038,1
1.346938775510204,0.9591836734693877,0.9974962406015038,-2.148189534299282,0.2222222222222222,0.9974962406015038,1
1.3877551020408163,0.9591836734693877,0.9974962406015038,-2.1699968365927877,0.2222222222222222,0.9974962406015038,1
1.4285714285714284,0.9591836734693877,0.9974962406015038,-2.191927682904586,0.2222222222222222,0.9974962406015038,1
1.4693877551020407,0.9591836734693877,0.9974962406015038,-2.213976167276463,0.2222222222222222,0.9974962406015038,1
1.510204081632653,0.9591836734693877,0.9974962406015038,-2.2361367713912315,0.2222222222222222,0.9974962406015038,1
1.5510204081632653,0.9591836734693877,0.9974962406015038,-2.258404332218343,0.2222222222222222,0.9974962406015038,1
1.5918367346938773,0.9591836734693877,0.9974962406015038,-2.280774012936393,0.2222222222222222,0.9974962406015038,1
1.6326530612244896,0.9591836734693877,0.9974962406015038,-2.3032412767423005,0.2222222222222222,0.9974962406015038,1
1.673469387755102,0.9591836734693877,0.9974962406015038,-2.3258018632103514,0.2222222222222222,0.9974962406015038,1
1.7142857142857142,0.9591836734693877,0.9974962406015038,-2.34845176690944,0.2222222222222222,0.9974962406015038,1
1.7551020408163265,0.9591836734693877,0.9974962406015038,-2.3711872180251534,0.2222222222222222,0.9974962406015038,1
1.7959183673469385,0.9591836734693877,0.9974962406015038,-2.3940046647659847,0.2222222222222222,0.9974962406015038,1
1.8367346938775508,0.9591836734693877,0.9974962406015038,-2.416900757360837,0.2222222222222222,0.9974962406015038,1
1.8775510204081631,0.9591836734693877,0.9974962406015038,-2.4398723334789167,0.2222222222222222,0.9974962406015038,1
1.9183673469387754,0.9591836734693877,0.9974962406015038,-2.4629164049236567,0.2222222222222222,0.9974962406015038,1
1.9591836734693877,0.9591836734693877,0.9974962406015038,-2.486030145470084,0.2222222222222222,0.9974962406015038,1
2.0,0.9591836734693877,0.9974962406015038,-2.509210879730374,0.2222222222222222,0.9974962406015038,1
0.0,0.9795918367346939,0.9924887218045113,-1.628736717665168,0.2222222222222222,0.9924887218045113,1
0.04081632653061224,0.9795918367346939,0.9924887218045113,-1.630875604929444,0.2222222222222222,0.9924887218045113,1
0.08163265306122448,0.9795918367346939,0.9924887218045113,-1.6358540041020375,0.2222222222222222,0.9924887218045113,1
0.12244897959183673,0.9795918367346939,0.9924887218045113,-1.6428750329633963,0.2222222222222222,0.9924887218045113,1
0.16326530612244897,0.9795918367346939,0.9924887218045113,-1.6515320105440947,0.2222222222222222,0.9924887218045113,1
0.2040816326530612,0.9795918367346939,0.9949924812030075,-1.6615882953586447,0.2222222222222222,0.9949924812030075,1
0.24489795918367346,0.9795918367346939,0.9949924812030075,-1.672820652254801,0.2222222222222222,0.9949924812030075,1
0.2857142857142857,0.9795918367346939,0.9949924812030075,-1.685069877823499,0.2222222222222222,0.9949924812030075,1
0.32653061224489793,0.9795918367346939,0.9949924812030075,-1.6982131330985817,0.2222222222222222,0.9949924812030075,1
0.36734693877551017,0.9795918367346939,0.9949924812030075,-1.7121498868164307,0.2222222222222222,0.9949924812030075,1
0.4081632653061224,0.9795918367346939,0.9949924812030075,-1.7267963541073192,0.2222222222222222,0.9949924812030075,1
0.44897959183673464,0.9795918367346939,0.9949924812030075,-1.7420817020075248,0.2222222222222222,0.9949924812030075,1
0.4897959183673469,0.9795918367346939,0.9949924812030075,-1.75794534869039,0.2222222222222222,0.9949924812030075,1
0.5306122448979591,0.9795918367346939,0.9949924812030075,-1.7743349770175239,0.2222222222222222,0.9949924812030075,1
0.5714285714285714,0.9795918367346939,0.9949924812030075,-1.7912050346541317,0.2222222222222222,0.9949924812030075,1
0.6122448979591836,0.9795918367346939,0.9949924812030075,-1.8085155770192194,0.2222222222222222,0.9949924812030075,1
0.6530612244897959,0.9795918367346939,0.9949924812030075,-1.8262313586097607,0.2222222222222222,0.9949924812030075,1
0.6938775510204082,0.9795918367346939,0.9949924812030075,-1.8443211084953726,0.2222222222222222,0.9949924812030075,1
0.7346938775510203,0.9795918367346939,0.9949924812030075,-1.862756945094263,0.2222222222222222,0.9949924812030075,1
0.7755102040816326,0.9795918367346939,0.9949924812030075,-1.8815138980800126,0.2222222222222222,0.9949924812030075,1
0.8163265306122448,0.9795918367346939,0.9949924812030075,-1.9005695139095562,0.2222222222222222,0.9949924812030075,1
0.8571428571428571,0.9795918367346939,0.9949924812030075,-1.9199035274678893,0.2222222222222222,0.9949924812030075,1
0.8979591836734693,0.9795918367346939,0.9949924812030075,-1.939497586587955,0.2222222222222222,0.9949924812030075,1
0.9387755102040816,0.9795918367346939,0.9949924812030075,-1.959335019287398,0.2222222222222222,0.9949924812030075,1
0.9795918367346939,0.9795918367346939,0.9949924812030075,-1.9794006358311647,0.2222222222222222,0.9949924812030075,1
1.0204081632653061,0.9795918367346939,0.9949924812030075,-1.9996805594210514,0.2222222222222222,0.9949924812030075,1
1.0612244897959182,0.9795918367346939,0.9949924812030075,-2.020162080593083,0.2222222222222222,0.9949924812030075,1
1.1020408163265305,0.9795918367346939,0.9949924812030075,-2.040833531383192,0.2222222222222222,0.9949924812030075,1
1.1428571428571428,0.9795918367346939,0.9949924812030075,-2.0616841760797016,0.2222222222222222,0.9949924812030075,1
1.183673469387755,0.9795918367346939,0.9949924812030075,-2.0827041159735566,0.2222222222222222,0.9949924812030075,1
1.2244897959183672,0.9795918367346939,0.9949924812030075,-2.1038842059844636,0.2222222222222222,0.9949924812030075,1
1.2653061224489794,0.9795918367346939,0.9974962406015038,-2.125277441513329,0.2222222222222222,0.9974962406015038,1
1.3061224489795917,0.9795918367346939,0.9974962406015038,-2.1468182026472684,0.2222222222222222,0.9974962406015038,1
1.346938775510204,0.9795918367346939,0.9974962406015038,-2.168495631238346,0.2222222222222222,0.9974962406015038,1
1.3877551020408163,0.9795918367346939,0.9974962406015038,-2.190302933531852,0.2222222222222222,0.9974962406015038,1
1.4285714285714284,0.9795918367346939,0.9974962406015038,-2.21223377984365,0.2222222222222222,0.9974962406015038,1
1.4693877551020407,0.9795918367346939,0.9974962406015038,-2.234282264215527,0.2222222222222222,0.9974962406015038,1
1.510204081632653,0.9795918367346939,0.9974962406015038,-2.2564428683302955,0.2222222222222222,0.9974962406015038,1
1.5510204081632653,0.9795918367346939,0.9974962406015038,-2.2787104291574067,0.2222222222222222,0.9974962406015038,1
1.5918367346938773,0.9795918367346939,0.9974962406015038,-2.301080109875457,0.2222222222222222,0.9974962406015038,1
1.6326530612244896,0.9795918367346939,0.9974962406015038,-2.3235473736813645,0.2222222222222222,0.9974962406015038,1
1.673469387755102,0.9795918367346939,0.9974962406015038,-2.3461079601494155,0.2222222222222222,0.9974962406015038,1
1.7142857142857142,0.9795918367346939,0.9974962406015038,-2.3687578638485043,0.2222222222222222,0.9974962406015038,1
1.7551020408163265,0.9795918367346939,0.9974962406015038,-2.3914933149642175,0.2222222222222222,0.9974962406015038,1
1.7959183673469385,0.9795918367346939,0.9974962406015038,-2.4143107617050488,0.2222222222222222,0.9974962406015038,1
1.8367346938775508,0.9795918367346939,0.9974962406015038,-2.437206854299901,0.2222222222222222,0.9974962406015038,1
1.8775510204081631,0.9795918367346939,0.9974962406015038,-2.460178430417981,0.2222222222222222,0.9974962406015038,1
1.9183673469387754,0.9795918367346939,0.9974962406015038,-2.4832225018627208,0.2222222222222222,0.9974962406015038,1
1.9591836734693877,0.9795918367346939,0.9974962406015038,-2.506336242409148,0.2222222222222222,0.9974962406015038,1
2.0,0.9795918367346939,0.9974962406015038,-2.529516976669438,0.2222222222222222,0.9974962406015038,1
0.0,1.0,0.9949924812030075,-1.648840876495162,0.2222222222222222,0.9949924812030075,1
0.04081632653061224,1.0,0.9949924812030075,-1.650989251119289,0.2222222222222222,0.9949924812030075,1
0.08163265306122448,1.0,0.9949924812030075,-1.655988887882567,0.2222222222222222,0.9949924812030075,1
0.12244897959183673,1.0,0.9949924812030075,-1.6630389682133226,0.2222222222222222,0.9949924812030075,1
0.16326530612244897,1.0,0.9949924812030075,-1.6717308646120341,0.2222222222222222,0.9949924812030075,1
0.2040816326530612,1.0,0.9949924812030075,-1.6817925818413082,0.2222222222222222,0.9949924812030075,1
0.24489795918367346,1.0,0.9949924812030075,-1.6930249387374645,0.2222222222222222,0.9949924812030075,1
0.2857142857142857,1.0,0.9949924812030075,-1.7052741643061624,0.2222222222222222,0.9949924812030075,1
0.32653061224489793,1.0,0.9949924812030075,-1.7184174195812452,0.2222222222222222,0.9949924812030075,1
0.36734693877551017,1.0,0.9949924812030075,-1.7323541732990941,0.2222222222222222,0.9949924812030075,1
0.4081632653061224,1.0,0.9949924812030075,-1.7470006405899827,0.2222222222222222,0.9949924812030075,1
0.44897959183673464,1.0,0.9949924812030075,-1.7622859884901882,0.2222222222222222,0.9949924812030075,1
0.4897959183673469,1.0,0.9949924812030075,-1.7781496351730535,0.2222222222222222,0.9949924812030075,1
0.5306122448979591,1.0,0.9949924812030075,-1.7945392635001873,0.2222222222222222,0.9949924812030075,1
0.5714285714285714,1.0,0.9949924812030075,-1.8114093211367952,0.2222222222222222,0.9949924812030075,1
0.6122448979591836,1.0,0.9949924812030075,-1.8287198635018829,0.2222222222222222,0.9949924812030075,1
0.6530612244897959,1.0,0.9949924812030075,-1.8464356450924242,0.2222222222222222,0.9949924812030075,1
0.6938775510204082,1.0,0.9949924812030075,-1.864525394978036,0.2222222222222222,0.9949924812030075,1
0.7346938775510203,1.0,0.9949924812030075,-1.8829612315769264,0.2222222222222222,0.9949924812030075,1
0.7755102040816326,1.0,0.9949924812030075,-1.901718184562676,0.2222222222222222,0.9949924812030075,1
0.8163265306122448,1.0,0.9949924812030075,-1.9207738003922197,0.2222222222222222,0.9949924812030075,1
0.8571428571428571,1.0,0.9949924812030075,-1.9401078139505528,0.2222222222222222,0.9949924812030075,1
0.8979591836734693,1.0,0.9949924812030075,-1.9597018730706184,0.2222222222222222,0.9949924812030075,1
0.9387755102040816,1.0,0.9949924812030075,-1.9795393057700614,0.2222222222222222,0.9949924812030075,1
0.9795918367346939,1.0,0.9949924812030075,-1.9996049223138281,0.2222222222222222,0.9949924812030075,1
1.0204081632653061,1.0,0.9949924812030075,-2.019884845903715,0.2222222222222222,0.9949924812030075,1
1.0612244897959182,1.0,0.9949924812030075,-2.0403663670757464,0.2222222222222222,0.9949924812030075,1
1.1020408163265305,1.0,0.9949924812030075,-2.0610378178658557,0.2222222222222222,0.9949924812030075,1
1.1428571428571428,1.0,0.9949924812030075,-2.0818884625623655,0.2222222222222222,0.9949924812030075,1
1.183673469387755,1.0,0.9974962406015038,-2.1029417908816095,0.2222222222222222,0.9974962406015038,1
1.2244897959183672,1.0,0.9974962406015038,-2.124186747825126,0.2222222222222222,0.9974962406015038,1
1.2653061224489794,1.0,0.9974962406015038,-2.145583538452393,0.2222222222222222,0.9974962406015038,1
1.3061224489795917,1.0,0.9974962406015038,-2.167124299586332,0.2222222222222222,0.9974962406015038,1
1.346938775510204,1.0,0.9974962406015038,-2.1888017281774097,0.2222222222222222,0.9974962406015038,1
1.3877551020408163,1.0,0.9974962406015038,-2.2106090304709154,0.2222222222222222,0.9974962406015038,1
1.4285714285714284,1.0,0.9974962406015038,-2.232539876782714,0.2222222222222222,0.9974962406015038,1
1.4693877551020407,1.0,0.9974962406015038,-2.2545883611545907,0.2222222222222222,0.9974962406015038,1
1.510204081632653,1.0,0.9974962406015038,-2.276748965269359,0.2222222222222222,0.9974962406015038,1
1.5510204081632653,1.0,0.9974962406015038,-2.299016526096471,0.2222222222222222,0.9974962406015038,1
1.5918367346938773,1.0,0.9974962406015038,-2.3213862068145206,0.2222222222222222,0.9974962406015038,1
1.6326530612244896,1.0,0.9974962406015038,-2.343853470620428,0.2222222222222222,0.9974962406015038,1
1.673469387755102,1.0,0.9974962406015038,-2.3664140570884795,0.2222222222222222,0.9974962406015038,1
1.7142857142857142,1.0,0.9974962406015038,-2.389063960787568,0.2222222222222222,0.9974962406015038,1
1.7551020408163265,1.0,0.9974962406015038,-2.4117994119032815,0.2222222222222222,0.9974962406015038,1
1.7959183673469385,1.0,0.9974962406015038,-2.4346168586441124,0.2222222222222222,0.9974962406015038,1
1.8367346938775508,1.0,0.9974962406015038,-2.457512951238965,0.2222222222222222,0.9974962406015038,1
1.8775510204081631,1.0,0.9974962406015038,-2.480484527357045,0.2222222222222222,0.9974962406015038,1
1.9183673469387754,1.0,0.9974962406015038,-2.5035285988017844,0.2222222222222222,0.9974962406015038,1
1.9591836734693877,1.0,0.9974962406015038,-2.5266423393482116,0.2222222222222222,0.9974962406015038,1
